tweet_id,media_url,type,expanded_url,asset_number
882045870035918850,http://pbs.twimg.com/media/DD2oCl1XsAAoT6d.jpg,photo,https://twitter.com/dog_rates/status/882045870035918850/photo/1,2
882045870035918850,http://pbs.twimg.com/media/DD2oCl1WsAA6e3B.jpg,photo,https://twitter.com/dog_rates/status/882045870035918850/photo/1,3
882045870035918850,http://pbs.twimg.com/media/DD2oCl0W0AEtpRg.jpg,photo,https://twitter.com/dog_rates/status/882045870035918850/photo/1,4
881906580714921986,http://pbs.twimg.com/media/DD0pWm9XcAAeSBL.jpg,photo,https://twitter.com/dog_rates/status/881906580714921986/photo/1,1
881666595344535552,http://pbs.twimg.com/media/DDxPFwbWAAEbVVR.jpg,photo,https://twitter.com/dog_rates/status/881666595344535552/photo/1,1
881536004380872706,http://pbs.twimg.com/ext_tw_video_thumb/881535971568889856/pu/img/9bawiZ--8FKywTkz.jpg,video,https://twitter.com/dog_rates/status/881536004380872706/video/1,1
881268444196462592,http://pbs.twimg.com/media/DDrk-f9WAAI-WQv.jpg,photo,https://twitter.com/dog_rates/status/881268444196462592/photo/1,1
880935762899988482,http://pbs.twimg.com/media/DDm2Z5aXUAEDS2u.jpg,photo,https://twitter.com/dog_rates/status/880935762899988482/photo/1,1
880872448815771648,http://pbs.twimg.com/media/DDl8zzJW0AAisCJ.jpg,photo,https://twitter.com/dog_rates/status/880872448815771648/photo/1,1
880465832366813184,http://pbs.twimg.com/media/DDgK-J4XUAIEV9W.jpg,photo,https://twitter.com/dog_rates/status/880465832366813184/photo/1,1
880465832366813184,http://pbs.twimg.com/media/DDgK-JfXkAAgJiL.jpg,photo,https://twitter.com/dog_rates/status/880465832366813184/photo/1,2
880465832366813184,http://pbs.twimg.com/media/DDgK-JdXoAEd1IZ.jpg,photo,https://twitter.com/dog_rates/status/880465832366813184/photo/1,3
880465832366813184,http://pbs.twimg.com/media/DDgK-J4XgAIHrwX.jpg,photo,https://twitter.com/dog_rates/status/880465832366813184/photo/1,4
880221127280381952,http://pbs.twimg.com/media/DDcscbXU0AIfDzs.jpg,photo,https://twitter.com/dog_rates/status/880221127280381952/photo/1,1
880221127280381952,http://pbs.twimg.com/media/DDcscbWUQAICDUW.jpg,photo,https://twitter.com/dog_rates/status/880221127280381952/photo/1,2
880095782870896641,http://pbs.twimg.com/media/DDa6ckbXgAAM1vV.jpg,photo,https://twitter.com/dog_rates/status/880095782870896641/photo/1,1
879862464715927552,http://pbs.twimg.com/media/DDXmPreXUAA3QGJ.jpg,photo,https://twitter.com/dog_rates/status/879862464715927552/photo/1,1
879862464715927552,http://pbs.twimg.com/media/DDXmPrrXoAI42eo.jpg,photo,https://twitter.com/dog_rates/status/879862464715927552/photo/1,2
879862464715927552,http://pbs.twimg.com/media/DDXmPrbWAAEKMvy.jpg,photo,https://twitter.com/dog_rates/status/879862464715927552/photo/1,3
879492040517615616,http://pbs.twimg.com/media/DDSVWMvXsAEgmMK.jpg,photo,https://twitter.com/dog_rates/status/879492040517615616/photo/1,1
879415818425184262,http://pbs.twimg.com/ext_tw_video_thumb/879415784908390401/pu/img/cX7XI1TnUsseGET5.jpg,video,https://twitter.com/dog_rates/status/879415818425184262/video/1,1
879376492567855104,http://pbs.twimg.com/media/DDQsQGFV0AAw6u9.jpg,photo,https://twitter.com/dog_rates/status/879376492567855104/photo/1,1
879050749262655488,http://pbs.twimg.com/media/DDMD_phXoAQ1qf0.jpg,photo,https://twitter.com/dog_rates/status/879050749262655488/photo/1,1
879008229531029506,http://pbs.twimg.com/media/DDLdUrqXYAMOVzY.jpg,photo,https://twitter.com/dog_rates/status/879008229531029506/photo/1,1
878776093423087618,http://pbs.twimg.com/media/DDIKMXxXcAAbmdp.jpg,photo,https://twitter.com/dog_rates/status/878776093423087618/photo/1,1
878776093423087618,http://pbs.twimg.com/media/DDIKMXzW0AEibje.jpg,photo,https://twitter.com/dog_rates/status/878776093423087618/photo/1,2
